"STATION","NAME","DATE","ACMH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WSF1","WSF2","WSF5","WSFG","WSFM"
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-02-12",,," 1150"," 1448","0.00",,"0.0","6.0",,"31","19","  633","  310",,,"  315",,"15.0",,,"20.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-02-13",,," 1450"," 1350","0.00",,"0.0","5.0",,"31","18","  635","  310",,,"  293",,"15.0",,,"23.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-02-14",,," 1950"," 1457","0.00",,"0.3","0.0",,"30","19","    0","  250",,,"  225",,"13.0",,,"20.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-02-15",,," 1950"," 1546","0.00",,"0.1","0.0",,"34","26","  481","  290",,,"  293",,"14.1",,,"25.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-02-16",,," 0250"," 0345","0.00",,"0.0","0.0",,"31","22","  251","  280",,,"  270",,"14.1",,,"16.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-02-17",,," 1550"," 1448","0.06",,"0.0","3.0",,"35","29","    0","   50",,,"   45",,"15.0",,,"21.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-02-18",,," 1350"," 1645","0.84",,"0.0","1.0",,"38","34","    0","   50",,,"   45",,"16.1",,,"23.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-02-19",,," 2150"," 2203","0.02",,"0.0","0.0",,"40","36","    8","   70",,,"   90",,"10.1",,,"16.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-02-20",,," 0650"," 1015","0.20",,"0.0","0.0",,"40","33","   48","   60",,,"   45",,"17.9",,,"24.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-02-21",,," 0550"," 2124","0.28",,"0.0","0.0",,"40","37","    0","  120",,,"  315",,"12.1",,,"18.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-02-22",,," 0450"," 0455","0.00",,"0.0","0.0",,"40","29","  439","   10",,,"  360",,"15.0",,,"23.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-02-23",,," 1850"," 1724","0.00",,"0.0","0.0",,"37","33","    0","  280",,,"  270",,"10.1",,,"15.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-02-24",,," 2250"," 2220","0.00",,"0.0","0.0",,"39","30","  444","  310",,,"  315",,"10.1",,,"16.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-02-25",,," 2120"," 0015","0.00",,"0.0","0.0",,"38","21","  658","  300",,,"  315",,"21.0",,,"32.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-02-26",,," 0750"," 1653","0.00",,"0.0","0.0",,"31","18","  669","  290",,,"  270",,"21.9",,,"32.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-02-27",,," 2350"," 1252","0.00",,"0.0","0.0",,"37","26","  495","  300",,,"   45",,"14.1",,,"18.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-02-28",,," 0150"," 0105","0.00",,"0.0","0.0",,"37","22","  674","  310",,,"  315",,"17.0",,,"20.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-01",,," 0440"," 1424","0.00",,"0.0","0.0",,"40","24","  676","  310",,,"  315",,"12.1",,,"17.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-02",,," 0550"," 0138","0.00",,"0.0","0.0",,"40","26","  596","  320",,,"  360",,"14.1",,,"16.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-03",,," 0440"," 1933","0.00",,"0.0","0.0",,"49","29","  644","  250",,,"  225",,"8.9",,,"13.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-04",,," 0650"," 1255","0.00",,"0.0","0.0",,"43","36","    0","  250",,,"  180",,"8.9",,,"12.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-05",,," 1750"," 1251","0.00",,"0.0","0.0",,"50","35","  688","  290",,,"  315",,"14.1",,,"21.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-06",,," 2350"," 2324","0.00",,"0.0","0.0",,"46","37","  236","  280",,,"  270",,"21.0",,,"32.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-07",,," 2350"," 2022","0.00",,"0.0","0.0",,"40","18","  315","  290",,,"  293",,"21.0",,,"39.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-08",,," 0650"," 0648","0.00",,"0.0","0.0",,"30","15","  695","  290",,,"  293",,"19.9",,,"30.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-09",,," 1050"," 0945","0.00",,"0.0","0.0",,"46","28","    0","  230",,,"  225",,"15.0",,,"20.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-10",,," 0850"," 0852","0.00",,"0.0","0.0",,"44","36","  372","   60",,,"   68",,"16.1",,,"21.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-11",,," 1350"," 1109","0.09",,"0.0","0.0",,"67","38","  344","  270",,,"  293",,"23.0",,,"40.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-12",,," 1350"," 0839","0.00",,"0.0","0.0",,"48","35","  360","   40",,,"   23",,"12.1",,,"16.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-13",,," 1350"," 1152","0.63",,"0.0","0.0",,"40","36","    0","   70",,,"   68",,"19.9",,,"28.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-14",,," 1350"," 1650","0.65",,"0.0","0.0",,"46","39","    0","   40",,,"   90",,"14.1",,,"17.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-15",,," 0750"," 0530","0.06",,"0.0","0.0",,"64","42","  401","  290",,,"  315",,"15.0",,,"36.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-16",,," 2150"," 1637","0.00",,"0.0","0.0",,"60","43","  292","  320",,,"  315",,"14.1",,,"18.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-17",,," 0150"," 0155","0.00",,"0.0","0.0",,"52","39","  329","  300",,,"  293",,"12.1",,,"17.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-18",,," 1650"," 1835","0.00",,"0.0","0.0",,"59","41","  723","  150",,,"  158",,"14.1",,,"18.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-19",,," 1450"," 1334","0.01",,"0.0","0.0",,"70","46","    0","  230",,,"  225",,"21.0",,,"35.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-20",,," 0150"," 1933","0.00",,"0.0","0.0",,"62","21","  100","  300",,,"  315",,"17.0",,,"27.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-21",,," 0650"," 0057","0.00",,"0.0","0.0",,"36","18","  731","  320",,,"  338",,"13.0",,,"25.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-22",,," 2050"," 0652","0.00",,"0.0","0.0",,"45","24","  733","  180",,,"  360",,"8.9",,,"13.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-23",,," 1450"," 1513","0.00",,"0.0","0.0",,"51","33","  723","  150",,,"  180",,"15.0",,,"21.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-24",,," 1150"," 0927","0.00",,"0.0","0.0",,"52","41","  675","  310",,,"  315",,"17.0",,,"35.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-25",,," 2350"," 0842","0.00",,"0.0","0.0",,"60","40","  741","  230",,,"  225",,"15.0",,,"25.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-26",,," 2350"," 1003","0.00",,"0.0","0.0",,"75","52","  743","  180",,,"  225",,"21.0",,,"30.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-27",,," 2350"," 2145","0.02",,"0.0","0.0",,"64","45","   19","  310",,,"  315",,"21.0",,,"25.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-28",,," 2350"," 0021","0.00",,"0.0","0.0",,"62","42","  733","  310",,,"  338",,"21.0",,,"21.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-29",,," 0150"," 0250","0.00",,"0.0","0.0",,"78","48","  554","  240",,,"  248",,"16.1",,,"26.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-30",,," 2250"," 2158","0.00",,"0.0","0.0",,"78","55","  686","  220",,,"  225",,"14.1",,,"25.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-03-31",,," 1350"," 1753","0.00",,"0.0","0.0",,"75","60","  757","   40",,,"   45",,"14.1",,,"23.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-01",,," 1050"," 1122","0.00",,"0.0","0.0",,"71","54","  761","  180",,,"  180",,"15.0",,,"18.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-02",,," 1750"," 1641","0.00",,"0.0","0.0",,"73","52","  702","   10",,,"  360",,"17.0",,,"23.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-03",,," 1450"," 0242","0.00",,"0.0","0.0",,"64","48","  756","  170",,,,,"14.1",,,"23.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-04",,," 2150"," 1237","0.05",,"0.0","0.0",,"55","47","   13","   60",,,"  158",,"13.0",,,"18.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-05",,," 1950"," 0902","0.04",,"0.0","0.0",,"52","41","   57","  140",,,"   45",,"17.0",,,"33.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-06",,," 1750"," 1745","0.14",,"0.0","0.0",,"44","39","    0","   50",,,"   45",,"16.1",,,"24.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-07",,," 0850"," 0908","0.00",,"0.0","0.0",,"69","43","  262","  290",,,"  270",,"12.1",,,"15.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-08",,," 1650"," 1650","0.01",,"0.0","0.0",,"75","52","  321","  270",,,"  270",,"15.0",,,"26.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-09",,," 1850"," 1605","0.00",,"0.0","0.0",,"55","43","  292","  300",,,"  315",,"15.0",,,"24.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-10",,," 1950"," 1010","0.00",,"0.0","0.0",,"49","38","  200","  270",,,"  270",,"16.1",,,"24.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-11",,," 1450"," 1603","0.00",,"0.0","0.0",,"47","38","   55","  280",,,"  315",,"14.1",,,"20.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-12",,," 1250"," 1503","0.00",,"0.0","0.0",,"54","40","  385","  300",,,"  315",,"14.1",,,"24.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-13",,," 1450"," 1418","0.00",,"0.0","0.0",,"60","40","  441","  180",,,"  180",,"14.1",,,"23.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-14",,," 1550"," 1650","0.00",,"0.0","0.0",,"67","41","  795","  180",,,"  135",,"12.1",,,"16.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-15",,," 1350"," 1236","0.17",,"0.0","0.0",,"65","49","  320","  160",,,"  158",,"14.1",,,"17.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-16",,," 2050"," 1850","1.91",,"0.0","0.0",,"49","42","    0","   60",,,"   45",,"23.0",,,"36.7",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-17",,," 0350"," 0035","0.70",,"0.0","0.0",,"54","42","    0","   50",,,"   45",,"25.9",,,"43.6",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-18",,," 1050"," 0709","0.01",,"0.0","0.0",,"66","51","  567","   50",,,"   45",,"21.0",,,"34.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-19",,," 1250"," 0729","0.00",,"0.0","0.0",,"72","47","  476","   50",,,"   45",,"15.0",,,"24.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-20",,," 1350"," 2012","0.00",,"0.0","0.0",,"64","47","  526","  140",,,"  158",,"15.0",,,"24.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-21",,," 0950"," 0934","0.33",,"0.0","0.0",,"62","51","    1","  160",,,"  158",,"14.1",,,"19.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-22",,," 1750"," 2358","0.09",,"0.0","0.0",,"63","43","   96","  310",,,"  315",,"15.0",,,"23.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-23",,," 0150"," 1813","0.39",,"0.0","0.0",,"43","35","    0","  340",,,"  360",,"16.1",,,"26.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-24",,," 0950"," 0854","0.00",,"0.0","0.0",,"67","42","  730","   10",,,"  360",,"16.1",,,"31.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-25",,," 0850"," 1601","0.01",,"0.0","0.0",,"69","52","  314","   10",,,"  113",,"15.0",,,"26.4",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-26",,," 1350"," 1325","0.05",,"0.0","0.0",,"66","56","  137","   50",,,"   45",,"12.1",,,"16.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-27",,," 1250"," 1245","0.00",,"0.0","0.0",,"72","58","  187","   50",,,"   45",,"10.1",,,"18.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-28",,," 1550"," 1516","0.00",,"0.0","0.0",,"82","54","  784","  130",,,"  135",,"13.0",,,"19.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-29",,," 2350"," 1252","0.03",,"0.0","0.0",,"71","52","  292","  350",,,"  135",,"8.9",,,"15.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-04-30",,," 0850"," 0558","0.00",,"0.0","0.0",,"76","56","  610","  330",,,"  293",,"13.0",,,"16.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-01",,," 1950"," 1932","0.02",,"0.0","0.0",,"75","54","  174","  310",,,"  315",,"16.1",,,"32.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-02",,," 1850"," 1535","0.00",,"0.0","0.0",,"58","47","  698","  300",,,"  315",,"19.9",,,"30.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-03",,," 1750"," 1346","0.00",,"0.0","0.0",,"55","41","  495","  290",,,"  293",,"16.1",,,"32.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-04",,," 1350"," 0106","0.00",,"0.0","0.0",,"62","41","  465","  310",,,"  270",,"15.0",,,"27.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-05",,," 1650"," 1357","0.00",,"0.0","0.0",,"85","53","  755","  240",,,"  248",,"14.1",,,"24.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-06",,," 1050"," 2305","0.07",,"0.0","0.0",,"92","58","  496","  270",,,"   68",,"14.1",,,"18.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-07",,," 1650"," 1612","0.02",,"0.0","0.0",,"79","53","  233","  190",,,"  180",,"10.1",,,"15.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-08",,," 2350"," 2307","0.00",,"0.0","0.0",,"70","50","  400","   40",,,"   45",,"17.0",,,"28.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-09",,," 0950"," 0109","0.00",,"0.0","0.0",,"65","45","  820","   50",,,"   45",,"17.0",,,"27.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-10",,," 1050"," 1759","0.00",,"0.0","0.0",,"74","44","  832","  330",,,"  135",,"8.9",,,"19.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-11",,," 0750"," 1316","0.00",,"0.0","0.0",,"68","49","  770","   50",,,"   90",,"14.1",,,"18.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-12",,," 1350"," 1322","0.00",,"0.0","0.0",,"72","47","  718","   20",,,"   23",,"16.1",,,"28.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-13",,," 2150"," 2052","0.00",,"0.0","0.0",,"70","51","  840","  180",,,"  180",,"13.0",,,"17.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-14",,," 1250"," 1426","0.00",,"0.0","0.0",,"69","52","  589","  180",,,"  158",,"16.1",,,"20.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-15",,," 1550"," 1332","0.00",,"0.0","0.0",,"62","54","    0","  170",,,"  180",,"8.9",,,"15.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-16",,," 1450"," 1551","0.09",,"0.0","0.0",,"73","57","    0","  170",,,"  180",,"10.1",,,"15.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-17",,," 1050"," 1704","0.00",,"0.0","0.0",,"84","60","  513","  240",,,"  360",,"12.1",,,"13.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-18",,," 2350"," 1550","0.00",,"0.0","0.0",,"86","66","  468","  230",,,"  135",,"15.0",,,"20.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-19",,," 1750"," 1556","0.00",,"0.0","0.0",,"86","68","  652","  140",,,"  135",,"15.0",,,"21.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-20",,," 1350"," 1103","0.11",,"0.0","0.0",,"71","63","    8","  160",,,"  158",,"14.1",,,"20.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-21",,," 1850"," 0208","0.27",,"0.0","0.0",,"72","62","   74","  160",,,"  180",,"12.1",,,"19.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-22",,," 1050"," 0336","0.35",,"0.0","0.0",,"71","61","   22","   70",,,"   90",,"12.1",,,"13.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-23",,," 1750"," 1352","0.00",,"0.0","0.0",,"75","58","  449","  230",,,"  360",,"12.1",,,"15.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-24",,," 1250"," 1307","0.00",,"0.0","0.0",,"75","58","  660","  290",,,"  360",,"14.1",,,"20.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-25",,," 0950"," 1159","0.00",,"0.0","0.0",,"80","61","  669","  360",,,"   68",,"13.0",,,"23.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-26",,," 1150"," 0714","0.00",,"0.0","0.0",,"76","58","  853","   50",,,"   68",,"15.0",,,"20.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-27",,," 1650"," 1502","0.00",,"0.0","0.0",,"81","57","  356","  250",,,"  248",,"12.1",,,"27.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-28",,," 1850"," 1825","0.00",,"0.0","0.0",,"86","67","  571","  300",,,"  293",,"15.0",,,"18.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-29",,," 1450"," 1359","0.00",,"0.0","0.0",,"88","67","  813","  300",,,"  270",,"12.1",,,"15.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-30",,," 0950"," 1201","0.00",,"0.0","0.0",,"94","73","  777","  310",,,"  270",,"13.0",,,"16.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-05-31",,," 1550"," 1540","0.75",,"0.0","0.0",,"93","71","  405","  350",,,"  360",,"16.1",,,"27.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-01",,," 1350"," 1810","0.00",,"0.0","0.0",,"90","69","  546","  230",,,"  248",,"15.0",,,"20.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-02",,," 1150"," 1608","0.00",,"0.0","0.0",,"80","54","  307","   20",,,"  360",,"15.0",,,"23.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-03",,," 1850"," 2225","0.00",,"0.0","0.0",,"69","49","  896","  170",,,"  180",,"12.1",,,"18.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-04",,," 1950"," 1955","0.00",,"0.0","0.0",,"75","56","  897","  190",,,"  180",,"14.1",,,"23.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-05",,," 1350"," 0012","0.00",,"0.0","0.0",,"84","66","  220","  160",,,"  225",,"15.0",,,"21.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-06",,," 2350"," 2133","0.52",,"0.0","0.0",,"77","62","    0","  250",,,"   45",,"13.0",,,"20.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-07",,," 1250"," 1152","0.02",,"0.0","0.0",,"64","60","    0","   80",,,"   45",,"16.1",,,"23.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-08",,," 2350"," 1556","0.07",,"0.0","0.0",,"85","64","   42","  310",,,"  270",,"12.1",,,"24.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-09",,," 1650"," 0139","0.00",,"0.0","0.0",,"80","64","  891","  300",,,"  270",,"12.1",,,"20.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-10",,," 1550"," 2328","0.00",,"0.0","0.0",,"80","58","  778","  170",,,"   23",,"13.0",,,"20.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-11",,," 2055"," 2038","0.00",,"0.0","0.0",,"88","70","  141","   70",,,"   68",,"17.0",,,"25.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-12",,," 1250"," 1338","0.91",,"0.0","0.0",,"71","57","    0","   70",,,"   68",,"17.9",,,"27.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-13",,," 1850"," 0108","0.05",,"0.0","0.0",,"75","55","  132","  270",,,"   45",,"12.1",,,"19.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-14",,," 1650"," 1240","0.00",,"0.0","0.0",,"84","63","  904","  290",,,"  270",,"10.1",,,"17.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-15",,," 2250"," 2023","0.00",,"0.0","0.0",,"86","70","  419","  230",,,"  180",,"13.0",,,"18.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-16",,," 2050"," 2229","0.00",,"0.0","0.0",,"84","72","    0","  220",,,"  225",,"19.9",,,"23.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-17",,," 1050"," 0450","0.00",,"0.0","0.0",,"80","59","  894","  310",,,"  315",,"17.9",,,"30.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-18",,," 1350"," 1527","0.00",,"0.0","0.0",,"74","54","  669","  310",,,"  293",,"13.0",,,"20.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-19",,," 1550"," 1433","0.09",,"0.0","0.0",,"80","59","  550","  150",,,"  248",,"14.1",,,"15.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-20",,," 1650"," 1315","0.01",,"0.0","0.0",,"80","63","  615","  330",,,"  360",,"15.0",,,"27.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-21",,," 0850"," 0718","0.00",,"0.0","0.0",,"81","61","  906","   50",,,"   23",,"14.1",,,"21.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-22",,," 1550"," 1640","0.00",,"0.0","0.0",,"84","61","  596","  160",,,"  158",,"15.0",,,"19.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-23",,," 1650"," 1704","0.00",,"0.0","0.0",,"91","70","  361","  290",,,"  293",,"16.1",,,"25.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-24",,," 2350"," 1633","0.00",,"0.0","0.0",,"85","65","  265","  290",,,"  293",,"17.0",,,"32.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-25",,," 2350"," 1628","0.00",,"0.0","0.0",,"74","58","  823","  290",,,"  293",,"17.0",,,"25.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-26",,," 1650"," 1336","0.00",,"0.0","0.0",,"81","57","  678","  160",,,"  270",,"8.9",,,"17.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-27",,," 2050"," 2123","0.09",,"0.0","0.0",,"87","68","  448","  230",,,"  225",,"14.1",,,"18.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-28",,," 1650"," 2149","0.00",,"0.0","0.0",,"86","73","  177","  230",,,"  270",,"13.0",,,"18.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-29",,," 1650"," 2157","0.00",,"0.0","0.0",,"89","70","  716","  300",,,"  270",,"17.0",,,"28.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-06-30",,," 1550"," 1537","0.10",,"0.0","0.0",,"80","61","  374","  280",,,"  270",,"14.1",,,"20.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-07-01",,," 1250"," 1127","0.03",,"0.0","0.0",,"80","60","  696","  190",,,"   68",,"21.0",,,"21.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-07-02",,," 2150"," 0855","0.91",,"0.0","0.0",,"75","66","   45","  280",,,"  158",,"12.1",,,"18.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-07-03",,," 1550"," 1631","0.00",,"0.0","0.0",,"79","62","  730","  350",,,"  293",,"29.1",,,"28.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-07-04",,," 2250"," 2050","0.00",,"0.0","0.0",,"77","55","  890","  230",,,"  225",,"10.1",,,"21.9",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-07-05",,," 2350"," 0337","0.00",,"0.0","0.0",,"91","68","  509","  270",,,"  225",,"12.1",,,"20.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-07-06",,," 2350"," 0009","0.00",,"0.0","0.0",,"98","75","  821","  270",,,"  270",,"12.1",,,"15.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-07-07",,," 1450"," 1654","0.00",,"0.0","0.0",,"98","70","  624","  260",,,"  270",,"13.0",,,"19.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-07-08",,," 0150"," 0415","0.00",,"0.0","0.0",,"93","77","  871","  290",,,"  270",,"14.1",,,"20.8",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-07-09",,," 2250"," 2208","0.04",,"0.0","0.0",,"82","73","   47","  290",,,"  270",,"13.0",,,"17.2",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-07-10",,," 1550"," 1328","0.00",,"0.0","0.0",,"85","66","  837","  300",,,"  315",,"16.1",,,"25.3",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-07-11",,," 2150"," 0526","0.00",,"0.0","0.0",,"75","63","  160","  260",,,"   23",,"8.9",,,"16.1",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-07-12",,," 1050"," 1423","0.92",,"0.0","0.0",,"71","62","    0","   50",,,"   45",,"15.0",,,"19.5",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-07-13",,," 1450"," 2152","0.47",,"0.0","0.0",,"72","63","    0","  130",,,"  360",,"12.1",,,"15.0",
"USW00094728","NY CITY CENTRAL PARK, NY US","1986-07-14",,," 1650"," 1956","0.00",,"0.0","0.0",,"86","65","  669","  270",,,"  315",,"15.0",,,"25.3",
